order_in_orders,order_status,order_purchase_timestamp,order_delivered_customer_date,order_in_items,itemid,price,order_in_payments,paymentid,payment_without_items
f62f01ec64c6b221f926ba560907d8f7,unavailable,2017-02-14 20:55:49,,,,,f62f01ec64c6b221f926ba560907d8f7,f62f01ec64c6b221f926ba560907d8f71,327.19
f0df036e9be21fc238f131bbfcdde769,unavailable,2017-02-24 23:39:21,,,,,f0df036e9be21fc238f131bbfcdde769,f0df036e9be21fc238f131bbfcdde7691,59.74
ccb48770165d34335e1d156d6d2c6ec7,unavailable,2018-02-15 12:39:44,,,,,ccb48770165d34335e1d156d6d2c6ec7,ccb48770165d34335e1d156d6d2c6ec71,82.73
d6f1fd48e3b9fbaa5ed2794838559afb,unavailable,2018-06-25 00:03:57,,,,,d6f1fd48e3b9fbaa5ed2794838559afb,d6f1fd48e3b9fbaa5ed2794838559afb1,128.1
38a86eb53c2309d6234fc9bad96331ac,canceled,2018-08-18 12:39:31,,,,,38a86eb53c2309d6234fc9bad96331ac,38a86eb53c2309d6234fc9bad96331ac1,412.64
30a3bac324f40459c6d1a739bc811506,unavailable,2017-10-17 08:28:00,,,,,30a3bac324f40459c6d1a739bc811506,30a3bac324f40459c6d1a739bc8115061,117.93
e58fb7bfd033514475ab0883ded704f4,unavailable,2017-10-20 07:33:10,,,,,e58fb7bfd033514475ab0883ded704f4,e58fb7bfd033514475ab0883ded704f41,18.37
08ea65e91550ee222548404d16eb06b4,unavailable,2017-11-14 23:59:15,,,,,08ea65e91550ee222548404d16eb06b4,08ea65e91550ee222548404d16eb06b41,50.5
e55fa3385fa77f6be6a0041c5daf2fb6,unavailable,2018-08-01 03:54:30,,,,,e55fa3385fa77f6be6a0041c5daf2fb6,e55fa3385fa77f6be6a0041c5daf2fb61,419.79
99b492e774feb838a15101dc48ecb6f0,canceled,2017-08-03 11:01:10,,,,,99b492e774feb838a15101dc48ecb6f0,99b492e774feb838a15101dc48ecb6f01,88.08
2fa565240e8353e7a1ad78347f8608fa,unavailable,2017-02-15 21:21:31,,,,,2fa565240e8353e7a1ad78347f8608fa,2fa565240e8353e7a1ad78347f8608fa1,101.92
86f0bcd9b426a2c1022ae317c7f27be6,unavailable,2017-03-08 15:13:03,,,,,86f0bcd9b426a2c1022ae317c7f27be6,86f0bcd9b426a2c1022ae317c7f27be61,177.59
9231cd28d094660487390045fec25a3b,unavailable,2017-05-31 00:23:47,,,,,9231cd28d094660487390045fec25a3b,9231cd28d094660487390045fec25a3b1,57.53
6f04a69509e62866b1837e6a4f22c47f,unavailable,2017-06-12 12:04:09,,,,,6f04a69509e62866b1837e6a4f22c47f,6f04a69509e62866b1837e6a4f22c47f1,88.26
8256266a3e79c5c11593977b92fe7b1a,unavailable,2018-01-18 17:02:04,,,,,8256266a3e79c5c11593977b92fe7b1a,8256266a3e79c5c11593977b92fe7b1a1,0.84
8256266a3e79c5c11593977b92fe7b1a,unavailable,2018-01-18 17:02:04,,,,,8256266a3e79c5c11593977b92fe7b1a,8256266a3e79c5c11593977b92fe7b1a2,54.27
298b961b82fd30c53433ae821ba75aa9,unavailable,2018-07-10 09:56:11,,,,,298b961b82fd30c53433ae821ba75aa9,298b961b82fd30c53433ae821ba75aa91,121.86
ad0f5b61c49281e7ccac5a986968f347,unavailable,2018-07-24 09:26:34,,,,,ad0f5b61c49281e7ccac5a986968f347,ad0f5b61c49281e7ccac5a986968f3471,70.59
08662c478bed0444d0515925af759547,canceled,2017-03-20 08:00:14,,,,,08662c478bed0444d0515925af759547,08662c478bed0444d0515925af7595471,102.92
983e16bfbe23e60f23a6fcb9c4792204,canceled,2017-03-27 08:24:03,,,,,983e16bfbe23e60f23a6fcb9c4792204,983e16bfbe23e60f23a6fcb9c47922041,184.76
80fd1b0b81771253d43532f41d575d39,canceled,2017-10-29 18:02:37,,,,,80fd1b0b81771253d43532f41d575d39,80fd1b0b81771253d43532f41d575d391,37.29
e04f1da1f48bf2bbffcf57b9824f76e1,invoiced,2016-10-05 13:22:20,,,,,e04f1da1f48bf2bbffcf57b9824f76e1,e04f1da1f48bf2bbffcf57b9824f76e11,76.19
2e287cee637969033ec9ab49602e61ef,unavailable,2017-01-30 15:48:53,,,,,2e287cee637969033ec9ab49602e61ef,2e287cee637969033ec9ab49602e61ef1,128.0
23fdd0e16ad79ceab4e5f407772d64fa,unavailable,2017-03-20 15:29:38,,,,,23fdd0e16ad79ceab4e5f407772d64fa,23fdd0e16ad79ceab4e5f407772d64fa1,201.61
ac446e82125c862fbe4c638d69f807bb,unavailable,2017-04-06 13:17:49,,,,,ac446e82125c862fbe4c638d69f807bb,ac446e82125c862fbe4c638d69f807bb1,1620.77
b9eb04083d9367fcd3523d0125406023,unavailable,2017-06-02 10:27:06,,,,,b9eb04083d9367fcd3523d0125406023,b9eb04083d9367fcd3523d01254060231,165.41
46c25d5c696b53935b00b3e3fa555d20,unavailable,2017-06-29 19:41:31,,,,,46c25d5c696b53935b00b3e3fa555d20,46c25d5c696b53935b00b3e3fa555d201,109.91
a8ebe927b1b85cc950bba001cac770f7,unavailable,2017-12-06 19:45:34,,,,,a8ebe927b1b85cc950bba001cac770f7,a8ebe927b1b85cc950bba001cac770f71,101.73
5bcdec60d84d4495d0d90b64a3e81804,unavailable,2017-12-05 15:25:11,,,,,5bcdec60d84d4495d0d90b64a3e81804,5bcdec60d84d4495d0d90b64a3e818041,67.04
6ad57aecbae806a7e9cc2cdb6b380711,unavailable,2017-11-30 07:48:24,,,,,6ad57aecbae806a7e9cc2cdb6b380711,6ad57aecbae806a7e9cc2cdb6b3807111,161.47
52267d8c7f4a0227294efd0ef23fcefb,unavailable,2018-01-21 13:23:04,,,,,52267d8c7f4a0227294efd0ef23fcefb,52267d8c7f4a0227294efd0ef23fcefb1,37.68
51192863a004d47d0e4f5bf5384bf88f,canceled,2018-02-13 15:58:33,,,,,51192863a004d47d0e4f5bf5384bf88f,51192863a004d47d0e4f5bf5384bf88f1,51.75
3bd3b4d482f916c2c9662b8da6f2758b,canceled,2018-08-20 15:07:42,,,,,3bd3b4d482f916c2c9662b8da6f2758b,3bd3b4d482f916c2c9662b8da6f2758b1,208.12
b3154d5a5a7c0b01993f0768a1fd4b8a,unavailable,2017-07-04 18:51:24,,,,,b3154d5a5a7c0b01993f0768a1fd4b8a,b3154d5a5a7c0b01993f0768a1fd4b8a1,72.9
c83eba0508195fff1529210cfe30385a,unavailable,2017-07-12 11:25:47,,,,,c83eba0508195fff1529210cfe30385a,c83eba0508195fff1529210cfe30385a1,35.0
e731304a0fda25d2138155bbfe558bd7,unavailable,2017-11-28 19:00:04,,,,,e731304a0fda25d2138155bbfe558bd7,e731304a0fda25d2138155bbfe558bd71,65.23
68664ce4c84bcf1e6682d90992c7504d,unavailable,2018-03-01 09:33:06,,,,,68664ce4c84bcf1e6682d90992c7504d,68664ce4c84bcf1e6682d90992c7504d1,245.66
2b68bb35779189904b0cd730eaba3d1d,canceled,2018-05-08 10:11:16,,,,,2b68bb35779189904b0cd730eaba3d1d,2b68bb35779189904b0cd730eaba3d1d1,207.24
858f8fbff9d717450f931fc6e9d15029,unavailable,2017-10-10 12:09:59,,,,,858f8fbff9d717450f931fc6e9d15029,858f8fbff9d717450f931fc6e9d150291,69.85
a0c1b0545665f839199e53177bc639f7,unavailable,2017-11-23 23:03:25,,,,,a0c1b0545665f839199e53177bc639f7,a0c1b0545665f839199e53177bc639f71,32.09
20085191cbcabee83a2016eb4a9fbf21,unavailable,2018-02-26 09:54:44,,,,,20085191cbcabee83a2016eb4a9fbf21,20085191cbcabee83a2016eb4a9fbf211,103.5
95e6053477d7169c64e6a34a3e329cb7,unavailable,2018-05-21 13:41:14,,,,,95e6053477d7169c64e6a34a3e329cb7,95e6053477d7169c64e6a34a3e329cb71,862.41
fcfe1ea18aae8ae4a08253fd4060a763,unavailable,2017-02-11 10:36:04,,,,,fcfe1ea18aae8ae4a08253fd4060a763,fcfe1ea18aae8ae4a08253fd4060a7631,82.97
d9bde3a634ec04252eceffc6bef25ee0,unavailable,2017-02-16 17:46:10,,,,,d9bde3a634ec04252eceffc6bef25ee0,d9bde3a634ec04252eceffc6bef25ee01,76.02
1f0a1cc0dc294f24707a0167df26c94b,unavailable,2017-08-03 12:11:32,,,,,1f0a1cc0dc294f24707a0167df26c94b,1f0a1cc0dc294f24707a0167df26c94b1,73.43
2e3c6e30c69763a7dfe40f11a19ed3da,unavailable,2017-10-23 18:24:27,,,,,2e3c6e30c69763a7dfe40f11a19ed3da,2e3c6e30c69763a7dfe40f11a19ed3da1,20.0
7d576f29bdf44b7857414baff1c788b1,unavailable,2017-11-12 17:34:16,,,,,7d576f29bdf44b7857414baff1c788b1,7d576f29bdf44b7857414baff1c788b11,134.58
9be3c9722389548409bf4cb39d07e347,unavailable,2017-11-17 13:12:46,,,,,9be3c9722389548409bf4cb39d07e347,9be3c9722389548409bf4cb39d07e3471,46.75
9e99d220ca1057d22b317d36cf203620,unavailable,2018-01-03 17:05:21,,,,,9e99d220ca1057d22b317d36cf203620,9e99d220ca1057d22b317d36cf2036201,160.76
a3b14686446d3401d67a3421891c34a3,unavailable,2018-02-09 14:00:02,,,,,a3b14686446d3401d67a3421891c34a3,a3b14686446d3401d67a3421891c34a31,55.8
2d57932a94a64e0729ec5b88b4860d0d,unavailable,2018-03-31 19:08:47,,,,,2d57932a94a64e0729ec5b88b4860d0d,2d57932a94a64e0729ec5b88b4860d0d1,68.23
735458a5d288ba55c03a10cb1b2dd481,unavailable,2018-05-03 14:15:19,,,,,735458a5d288ba55c03a10cb1b2dd481,735458a5d288ba55c03a10cb1b2dd4811,640.89
1f66f9bfd244a5383aeb00a84ad12a66,canceled,2016-10-10 10:49:54,,,,,1f66f9bfd244a5383aeb00a84ad12a66,1f66f9bfd244a5383aeb00a84ad12a661,68.39
0623dbbd06c0d4059dbfefab8748a491,canceled,2018-08-20 14:17:09,,,,,0623dbbd06c0d4059dbfefab8748a491,0623dbbd06c0d4059dbfefab8748a4911,137.06
fbd87e9a66a24294c9f8deb5efca45a1,unavailable,2017-07-06 12:53:40,,,,,fbd87e9a66a24294c9f8deb5efca45a1,fbd87e9a66a24294c9f8deb5efca45a11,42.84
51375acfdef4d742df94640aa60d385b,unavailable,2017-10-06 19:37:46,,,,,51375acfdef4d742df94640aa60d385b,51375acfdef4d742df94640aa60d385b1,1643.64
3a40d639b7d8167f255bbb2b7372cddd,unavailable,2017-10-17 15:17:53,,,,,3a40d639b7d8167f255bbb2b7372cddd,3a40d639b7d8167f255bbb2b7372cddd1,21.95
940018724d5c0c1847f642dc1d8d0ea2,unavailable,2018-04-19 14:23:49,,,,,940018724d5c0c1847f642dc1d8d0ea2,940018724d5c0c1847f642dc1d8d0ea21,454.31
aeef968fdf13e92d3b80306d114ed681,unavailable,2017-03-02 13:39:49,,,,,aeef968fdf13e92d3b80306d114ed681,aeef968fdf13e92d3b80306d114ed6811,123.27
72fa449394ed9dc9093819f93ca563af,unavailable,2017-05-26 17:19:49,,,,,72fa449394ed9dc9093819f93ca563af,72fa449394ed9dc9093819f93ca563af1,138.92
34cea4a1fdf5fefdf4d48d7dafe53911,unavailable,2017-10-15 18:50:09,,,,,34cea4a1fdf5fefdf4d48d7dafe53911,34cea4a1fdf5fefdf4d48d7dafe539111,54.69
6ec704c9a120baaa6b3e162255ec684b,unavailable,2017-12-30 10:52:01,,,,,6ec704c9a120baaa6b3e162255ec684b,6ec704c9a120baaa6b3e162255ec684b1,11.01
6ec704c9a120baaa6b3e162255ec684b,unavailable,2017-12-30 10:52:01,,,,,6ec704c9a120baaa6b3e162255ec684b,6ec704c9a120baaa6b3e162255ec684b2,200.0
4b03319a5a065c83d4fcc4f18f8cb257,canceled,2017-10-20 12:42:26,,,,,4b03319a5a065c83d4fcc4f18f8cb257,4b03319a5a065c83d4fcc4f18f8cb2571,145.5
b210c676cae65f95f7e08a49d195e1a1,unavailable,2017-07-21 14:40:21,,,,,b210c676cae65f95f7e08a49d195e1a1,b210c676cae65f95f7e08a49d195e1a11,85.14
6d97e3d5d9043bb4fa4f8fd0b4d9f230,unavailable,2017-09-20 15:01:41,,,,,6d97e3d5d9043bb4fa4f8fd0b4d9f230,6d97e3d5d9043bb4fa4f8fd0b4d9f2301,38.68
870a3cfbe4dab0f499a636a9fdeef87d,unavailable,2017-10-08 09:22:19,,,,,870a3cfbe4dab0f499a636a9fdeef87d,870a3cfbe4dab0f499a636a9fdeef87d1,96.18
7ecb6c38b166531663fdecce49dc1a6f,unavailable,2017-12-29 00:18:54,,,,,7ecb6c38b166531663fdecce49dc1a6f,7ecb6c38b166531663fdecce49dc1a6f1,1528.99
27667a063cb59b5d987a5a71c192cce5,canceled,2018-08-27 19:54:54,,,,,27667a063cb59b5d987a5a71c192cce5,27667a063cb59b5d987a5a71c192cce51,118.35
8347204e1ae41b2ad30899fa41a0a889,unavailable,2017-03-03 23:49:03,,,,,8347204e1ae41b2ad30899fa41a0a889,8347204e1ae41b2ad30899fa41a0a8891,92.43
8076135356d195170fe9f8d5698182c4,unavailable,2018-01-03 21:56:47,,,,,8076135356d195170fe9f8d5698182c4,8076135356d195170fe9f8d5698182c41,75.68
d8b293a9c747dbce4a60f6c0bca37dd7,unavailable,2018-02-09 17:57:31,,,,,d8b293a9c747dbce4a60f6c0bca37dd7,d8b293a9c747dbce4a60f6c0bca37dd71,82.78
6c0c4ed997d520a3b737650e43c8e042,unavailable,2017-03-04 23:45:25,,,,,6c0c4ed997d520a3b737650e43c8e042,6c0c4ed997d520a3b737650e43c8e0421,43.94
f3988a6f6afe000b1617ab4429c5396c,unavailable,2017-07-11 04:47:35,,,,,f3988a6f6afe000b1617ab4429c5396c,f3988a6f6afe000b1617ab4429c5396c1,249.14
cb903ba48840fca21bc4c8a7382b4960,unavailable,2017-09-13 23:32:55,,,,,cb903ba48840fca21bc4c8a7382b4960,cb903ba48840fca21bc4c8a7382b49601,97.79
2411e5019928e883d049f7242362c23b,unavailable,2017-09-17 12:15:07,,,,,2411e5019928e883d049f7242362c23b,2411e5019928e883d049f7242362c23b1,22.38
3a0fbe8fbdae776394cd93385366a4fd,unavailable,2017-12-12 14:23:58,,,,,3a0fbe8fbdae776394cd93385366a4fd,3a0fbe8fbdae776394cd93385366a4fd1,1528.99
8d4c637f1accf7a88a4555f02741e606,canceled,2018-08-29 16:27:49,,,,,8d4c637f1accf7a88a4555f02741e606,8d4c637f1accf7a88a4555f02741e6061,66.44
ccd4eb95e68cb64e666ddcb84f8dfb1e,canceled,2018-03-05 22:57:35,,,,,ccd4eb95e68cb64e666ddcb84f8dfb1e,ccd4eb95e68cb64e666ddcb84f8dfb1e1,84.48
4d59cc2a2e7bb6c0a851725f5888a9b5,canceled,2018-09-06 14:50:07,,,,,4d59cc2a2e7bb6c0a851725f5888a9b5,4d59cc2a2e7bb6c0a851725f5888a9b51,69.46
c8de7faa920cdcbe41252449a3fd36c0,unavailable,2017-07-06 16:18:36,,,,,c8de7faa920cdcbe41252449a3fd36c0,c8de7faa920cdcbe41252449a3fd36c01,170.48
996316cf1b7d0bf4a95a9b5f81d7f22a,unavailable,2017-09-25 21:50:25,,,,,996316cf1b7d0bf4a95a9b5f81d7f22a,996316cf1b7d0bf4a95a9b5f81d7f22a1,77.23
9d4369173adc91c56c54ebba6712e732,unavailable,2017-11-18 11:07:50,,,,,9d4369173adc91c56c54ebba6712e732,9d4369173adc91c56c54ebba6712e7321,46.47
8c6e16dc21c114e69bdf0d21386241eb,unavailable,2017-11-14 15:10:43,,,,,8c6e16dc21c114e69bdf0d21386241eb,8c6e16dc21c114e69bdf0d21386241eb1,294.9
92acd9b1e9af0117eee9aa972e0a4841,unavailable,2017-11-22 20:57:12,,,,,92acd9b1e9af0117eee9aa972e0a4841,92acd9b1e9af0117eee9aa972e0a48411,28.59
eb2dc067ee1a4eac77e2d045f01cf7f0,unavailable,2017-12-04 23:16:03,,,,,eb2dc067ee1a4eac77e2d045f01cf7f0,eb2dc067ee1a4eac77e2d045f01cf7f01,161.0
bcd65d5c97ac448bb3efc90b759909fd,unavailable,2018-07-20 16:24:23,,,,,bcd65d5c97ac448bb3efc90b759909fd,bcd65d5c97ac448bb3efc90b759909fd1,69.16
